'Time','VidTime','Signal Level','Blink','Attention','Meditation','Zone','Delta','Theta','Low Alpha','High Alpha','Low Beta','High Beta','Low Gamma','Mid Gamma',,,,,
31:52.0,00:00.0,100,2,48,43,45,63046,181526,35813,31358,44542,34239,8568,3172,,18857.20124,15131.52697,6503.520747,2910.284232
31:53.0,00:00.0,100,2,43,56,49,626812,52462,35075,4189,11272,7246,15090,2252,,,,,
31:54.0,00:00.0,100,2,50,51,50,27727,29419,52879,23330,40030,20780,7650,3688,,,,,
31:55.0,00:00.0,100,2,48,54,51,150413,9254,8288,4080,10720,6221,1227,3463,,,,,
31:56.0,00:00.0,100,2,50,69,59,41109,28333,68220,17538,5775,15988,9775,4805,,,,,
31:57.0,00:00.0,100,2,60,80,70,2513,11378,20195,45921,10624,19089,6551,2475,,,,,
31:58.0,00:00.0,100,2,66,77,71,13420,28326,23452,37088,52755,38983,6375,2511,,,,,
31:59.0,00:00.0,100,2,66,81,73,6861,14051,19586,13793,11254,14299,13346,1860,,,,,
32:00.0,00:00.0,100,2,87,56,71,10607,17675,1633,6431,30661,39439,11097,2736,,,,,
32:01.0,00:00.0,100,2,75,60,67,19261,24615,72620,84479,26705,11342,4925,4015,,,,,
32:02.0,00:00.0,100,2,64,69,66,19111,35925,57532,61599,19812,25116,5189,4630,,,,,
32:03.0,00:00.0,100,2,61,63,62,66821,71756,6048,36399,12180,22125,5585,3296,,,,,
32:04.0,00:00.0,100,2,40,90,65,10410,13794,14109,43834,7511,9309,9748,2586,,,,,
32:05.0,00:00.0,100,2,61,70,65,20884,14042,3913,8602,12617,17842,3527,1822,,,,,
32:06.0,00:00.0,100,2,56,67,61,29063,33715,38567,56950,29394,13038,5965,4746,,,,,
32:07.0,00:00.0,100,2,61,67,64,9556,12658,4875,11856,21336,10362,4809,2033,,,,,
32:08.0,00:00.0,100,2,69,60,64,27927,9241,15440,12722,13563,13152,4373,2937,,,,,
32:09.0,00:00.0,100,2,54,66,60,7440,54524,25485,20780,5168,13239,7890,4999,,,,,
32:10.0,00:00.0,100,2,70,53,61,12411,24105,10571,10763,20243,29970,7330,2891,,,,,
32:11.0,00:00.0,100,2,60,67,63,2384,14219,34433,45301,12012,9473,6080,6328,,,,,
32:12.0,00:00.0,100,2,54,69,61,31308,27228,20126,27516,14827,13371,2427,3425,,,,,
32:13.0,00:00.0,100,2,67,60,63,12267,24238,1147,12943,11616,18476,3935,4513,,,,,
32:14.0,00:00.0,100,2,57,69,63,5086,13846,14793,31549,26909,12602,4532,3433,,,,,
32:15.0,00:00.0,100,2,64,50,57,13285,33089,3924,9352,15669,11038,10870,1816,,,,,
32:16.0,00:00.0,100,2,74,48,61,33951,8126,23549,9403,17006,20093,6037,3009,,,,,
32:17.0,00:00.0,100,2,60,56,58,379248,59554,22383,32318,30399,12667,4456,4715,,,,,
32:18.0,00:00.0,100,2,57,51,54,47324,49036,21299,31832,35722,16390,5078,3811,,,,,
32:19.0,00:00.0,100,2,51,60,55,7444,32145,27688,13284,32892,8092,3596,1706,,,,,
32:20.0,00:00.0,100,2,44,60,52,8615,35486,15358,37964,25301,15716,6386,1759,,,,,
32:21.0,00:00.0,100,2,34,61,47,247009,140760,82256,28988,25602,7868,13161,3386,,,,,
32:22.0,00:00.0,100,2,40,60,50,37335,9662,6751,7153,14408,8973,6501,1246,,,,,
32:23.0,00:00.0,100,2,37,61,49,385368,32413,15645,13904,6402,5328,2628,415,,,,,
32:24.0,00:00.0,100,2,40,63,51,28933,14322,9552,49451,35233,19246,4197,2947,,,,,
32:25.0,00:00.0,100,2,54,53,53,194524,21839,6305,3075,11117,5586,1190,1649,,,,,
32:26.0,00:00.0,100,2,53,51,52,5102,20161,366,18869,26063,11373,6318,2818,,,,,
32:27.0,00:00.0,100,2,53,57,55,33500,23376,48705,48891,20093,9374,5140,1578,,,,,
32:28.0,00:00.0,100,2,44,54,49,99961,38159,15554,20363,7095,9593,7570,1703,,,,,
32:29.0,00:00.0,100,2,40,69,54,18456,16812,6330,67719,34898,7289,1531,2536,,,,,
32:30.0,00:00.0,100,2,41,74,57,9794,13128,15489,2598,19183,12141,13665,2204,,,,,
32:31.0,00:00.0,100,2,57,64,60,23387,14044,19392,10530,3892,26360,3505,1287,,,,,
32:32.0,00:00.0,100,2,61,61,61,3766,24963,9738,16848,16865,10218,7835,1159,,,,,
32:33.0,00:00.0,100,2,63,51,57,82053,17788,5910,4352,5696,2602,1344,605,,,,,
32:34.0,00:00.0,100,2,60,47,53,4762,30890,1824,12785,19468,11095,8454,3092,,,,,
32:35.0,00:00.0,100,2,44,53,48,10251,17879,6613,67259,20367,9816,10850,3957,,,,,
