'Time','VidTime','Signal Level','Blink','Attention','Meditation','Zone','Delta','Theta','Low Alpha','High Alpha','Low Beta','High Beta','Low Gamma','Mid Gamma',,,,,
16:54.0,00:00.0,100,2,83,69,76,630637,88851,12777,46794,26402,28866,27977,8574,,15628.41502,15896.70073,11615.17727,5792.192909
16:55.0,00:00.0,100,2,87,64,75,46315,44523,15437,10739,10772,32020,29145,10206,,,,,
16:56.0,00:00.0,100,2,93,64,78,24014,29581,5291,4030,5743,31822,19636,4850,,,,,
16:57.0,00:00.0,100,2,78,54,66,803445,207818,14718,23786,20420,15812,5891,1431,,,,,
16:58.0,00:00.0,100,2,87,44,65,140445,85838,6789,16607,31555,47230,72137,37301,,,,,
16:59.0,00:00.0,100,2,63,41,52,1670488,246837,51680,6735,13588,13349,11689,6801,,,,,
17:00.0,00:00.0,100,2,38,47,42,1130120,171941,15533,31549,8258,15318,20054,8900,,,,,
17:01.0,00:00.0,100,2,41,57,49,2713610,117399,46511,82903,71776,23930,35139,11536,,,,,
17:02.0,00:00.0,100,2,26,51,38,856914,407008,26313,5999,9889,45786,18095,10516,,,,,
17:03.0,00:00.0,100,2,37,50,43,151401,64453,4829,6798,3147,8761,6128,4256,,,,,
17:04.0,00:00.0,100,2,41,43,42,1179249,312054,23296,25789,9084,48801,18072,12041,,,,,
17:05.0,00:00.0,100,2,47,50,48,216618,34115,74275,23465,17386,18086,31720,24281,,,,,
17:06.0,00:00.0,100,2,47,60,53,1285725,83184,12634,5753,3712,10655,13692,7363,,,,,
17:07.0,00:00.0,100,2,54,70,62,418458,43238,33089,13377,7628,25218,14012,36908,,,,,
17:08.0,00:00.0,100,2,56,77,66,2017674,293692,62380,22413,43365,52454,24919,18832,,,,,
17:09.0,00:00.0,100,2,63,63,63,672105,38778,14001,10429,24069,18004,41453,8879,,,,,
17:10.0,00:00.0,100,2,69,81,75,4348,13326,69746,11482,22237,16944,12674,4618,,,,,
17:11.0,00:00.0,100,2,64,83,73,2487821,121983,72415,65351,28940,43623,29193,13170,,,,,
17:12.0,00:00.0,100,2,54,80,67,1077091,309694,52556,4349,28635,21672,13767,13742,,,,,
17:13.0,00:00.0,100,2,47,77,62,636512,203375,28763,20197,16422,29518,18765,16597,,,,,
