'Time','VidTime','Signal Level','Blink','Attention','Meditation','Zone','Delta','Theta','Low Alpha','High Alpha','Low Beta','High Beta','Low Gamma','Mid Gamma',,,,,
34:40.0,00:00.0,100,2,1,43,22,874051,270714,11013,52928,8118,4558,13380,7239,,16438.71579,13035.06526,7760.023158,3807.745263
34:41.0,00:00.0,100,2,7,44,25,1636520,274534,49397,69411,29770,89609,26288,14594,,,,,
34:42.0,00:00.0,100,2,10,44,27,2144688,344781,50578,88795,5379,23944,24902,52488,,,,,
34:43.0,00:00.0,100,2,11,56,33,51208,17415,6555,4618,5222,1602,1710,2629,,,,,
34:44.0,00:00.0,100,2,26,60,43,1273878,49504,11189,10773,12259,5928,8626,8265,,,,,
34:45.0,00:00.0,100,2,11,40,25,940848,875027,20306,27228,46799,34320,20276,8490,,,,,
34:46.0,00:00.0,100,2,11,35,23,2124692,109875,15836,11473,6041,6546,18530,11478,,,,,
34:47.0,00:00.0,100,2,7,27,17,1054566,403462,43677,55042,20356,18328,53156,28974,,,,,
34:48.0,00:00.0,100,2,7,21,14,108316,119255,15623,11834,30996,10812,11546,18364,,,,,
34:49.0,00:00.0,100,2,20,40,30,289577,169006,35365,30740,44702,46032,39420,20714,,,,,
34:50.0,00:00.0,100,2,27,41,34,348568,116444,28535,16652,46368,18338,27017,5739,,,,,
34:51.0,00:00.0,100,2,41,48,44,15724,58271,29350,4569,7342,16163,34592,7393,,,,,
34:52.0,00:00.0,100,2,48,50,49,169918,25941,5305,2849,4938,6369,5699,1669,,,,,
34:53.0,00:00.0,100,2,56,51,53,57585,21557,7329,10475,15521,20089,11269,5846,,,,,
34:54.0,00:00.0,100,2,54,44,49,581929,260613,9848,29144,26018,30249,19382,15918,,,,,
34:55.0,00:00.0,100,2,61,48,54,58619,17730,17362,19489,14976,20562,15521,11487,,,,,
34:56.0,00:00.0,100,1,66,47,56,88249,29847,5657,3441,10602,11454,1538,2242,,,,,
34:57.0,00:00.0,100,1,56,41,48,77963,40295,5751,7441,14835,8604,5905,2691,,,,,
34:58.0,00:00.0,100,2,57,50,53,144598,187684,59059,25220,47851,33105,9175,11272,,,,,
34:59.0,00:00.0,100,2,51,48,49,82814,50059,10090,37057,18655,15911,8402,4386,,,,,
35:00.0,00:00.0,100,2,51,57,54,42731,55343,20283,19565,11862,27634,8520,4434,,,,,
35:01.0,00:00.0,100,2,47,61,54,52570,81459,15226,19079,36416,9391,8565,12570,,,,,
