'Time','VidTime','Signal Level','Blink','Attention','Meditation','Zone','Delta','Theta','Low Alpha','High Alpha','Low Beta','High Beta','Low Gamma','Mid Gamma',,,,,
45:09.0,00:00.0,100,2,53,44,48,1496860,871069,32904,16957,28824,20634,15117,3563,,9887.28248,8354.67126,5046.404528,3721.559055
45:10.0,00:00.0,100,2,53,53,53,40186,55940,28224,6504,6606,12128,4211,3763,,,,,
45:11.0,00:00.0,100,2,41,43,42,1102023,244192,21500,22926,34443,10442,8305,2536,,,,,
45:12.0,00:00.0,100,2,38,38,38,8485,16083,4119,7480,17545,8502,6583,4210,,,,,
45:13.0,00:00.0,100,2,48,50,49,209275,27225,1860,3385,1162,2969,1698,398,,,,,
45:14.0,00:00.0,100,2,34,43,38,1784085,439077,81246,26436,14021,10660,12105,2138,,,,,
45:15.0,00:00.0,100,2,37,41,39,600073,45629,3079,3252,3361,2510,668,744,,,,,
45:16.0,00:00.0,100,2,35,51,43,30639,10383,15940,14543,16603,10133,4981,3306,,,,,
45:17.0,00:00.0,100,2,35,50,42,676270,163850,16457,12023,26108,17934,6339,4771,,,,,
45:18.0,00:00.0,100,2,50,43,46,183945,105441,9980,6251,4971,14885,6523,3387,,,,,
45:19.0,00:00.0,100,2,63,57,60,24228,14637,10970,9228,6378,8986,6298,2588,,,,,
45:20.0,00:00.0,100,2,51,43,47,168673,327087,37132,19518,35072,18678,17614,9242,,,,,
45:21.0,00:00.0,100,2,54,66,60,12518,16059,39289,11288,2839,10242,7354,1798,,,,,
45:22.0,00:00.0,100,2,47,81,64,477089,29700,18023,2056,2187,2196,1295,749,,,,,
45:23.0,00:00.0,100,2,24,50,37,1515314,643175,5817,8498,25044,12358,8765,4098,,,,,
45:24.0,00:00.0,100,2,35,56,45,8723,38382,6981,8464,16799,10225,13458,3030,,,,,
45:25.0,00:00.0,100,2,24,30,27,1560048,322485,31172,6608,10081,15169,12236,2430,,,,,
45:26.0,00:00.0,100,2,34,30,32,710096,52762,22732,9954,10567,10373,6320,3325,,,,,
45:27.0,00:00.0,100,2,44,51,47,172528,177806,23929,15864,4870,17454,11419,2695,,,,,
45:28.0,00:00.0,100,2,44,51,47,623956,19731,4488,3328,4362,4986,4855,1213,,,,,
45:29.0,00:00.0,100,2,54,53,53,490808,48715,9090,1835,8241,9043,5836,4100,,,,,
45:30.0,00:00.0,100,2,56,54,55,441899,53271,17661,15111,7195,12504,6190,2380,,,,,
45:31.0,00:00.0,100,2,57,57,57,8741,30533,3146,8220,7511,4529,5215,3358,,,,,
45:32.0,00:00.0,100,2,61,47,54,15348,38351,2821,1715,3812,13093,6172,9528,,,,,
45:33.0,00:00.0,100,2,54,54,54,204756,13442,4122,3387,4942,1166,2016,285,,,,,
45:34.0,00:00.0,100,2,44,48,46,1466391,240437,25937,45879,10330,12408,5790,4813,,,,,
45:35.0,00:00.0,100,2,48,53,50,5104,28263,11216,7414,8446,7237,7600,1683,,,,,
45:36.0,00:00.0,100,2,43,60,51,242792,35864,6611,5627,27074,6710,6258,7709,,,,,
45:37.0,00:00.0,100,2,57,56,56,29151,13214,6721,2531,9671,9901,19120,3119,,,,,
45:38.0,00:00.0,100,2,75,54,64,10200,22665,2013,5800,11452,8713,7262,5440,,,,,
45:39.0,00:00.0,100,2,64,63,63,1348566,48565,36447,22003,2851,5262,1573,1404,,,,,
45:40.0,00:00.0,100,2,43,56,49,1231082,364526,23463,8582,15599,3360,2200,611,,,,,
