'Time','VidTime','Signal Level','Blink','Attention','Meditation','Zone','Delta','Theta','Low Alpha','High Alpha','Low Beta','High Beta','Low Gamma','Mid Gamma',,,,,
43:43.0,00:00.0,100,2,13,63,38,263049,58497,26606,3909,7102,1126,523,317,,13965.21402,19813.89205,15314.94129,5788.799242
43:44.0,00:00.0,100,2,7,69,38,104520,20175,16834,3415,4980,2541,1191,1202,,,,,
43:45.0,00:00.0,100,2,17,66,41,29686,11282,4072,5901,13407,7705,6783,3077,,,,,
43:46.0,00:00.0,100,2,16,61,38,56726,42410,4069,3440,4059,2866,1727,364,,,,,
43:47.0,00:00.0,100,2,27,66,46,137891,85813,38247,46031,21523,10941,5264,3661,,,,,
43:48.0,00:00.0,100,2,27,60,43,647981,136762,41049,19123,15657,14161,5395,1930,,,,,
43:49.0,00:00.0,100,2,24,67,45,59829,24519,17464,14506,5016,13923,8002,2658,,,,,
43:50.0,00:00.0,100,2,20,77,48,315974,217722,75723,11782,40733,8062,6082,3825,,,,,
43:51.0,00:00.0,100,1,17,60,38,139561,73199,3783,8891,6884,4538,1434,956,,,,,
43:52.0,00:00.0,100,1,29,63,46,73757,27701,13675,14694,10233,16954,5049,1782,,,,,
43:53.0,00:00.0,100,1,24,57,40,99876,102541,32604,30952,15032,22468,17445,1883,,,,,
43:54.0,00:00.0,100,2,41,64,52,142720,35841,32649,15626,12516,22082,6175,2559,,,,,
43:55.0,00:00.0,100,2,44,61,52,24341,139062,4838,10840,13598,12308,6150,5238,,,,,
43:56.0,00:00.0,100,2,48,61,54,22081,8963,6423,11623,7758,14138,10690,9178,,,,,
43:57.0,00:00.0,100,2,54,61,57,14472,27490,26891,546,13837,19173,12615,3799,,,,,
43:58.0,00:00.0,100,2,48,67,57,123406,35079,23668,28143,4674,7927,4664,3157,,,,,
43:59.0,00:00.0,100,2,40,78,59,550467,127545,35407,8586,6659,4461,3006,2204,,,,,
44:00.0,00:00.0,100,2,34,84,59,12072,22572,10516,30024,8308,13929,6401,4217,,,,,
44:01.0,00:00.0,100,2,34,84,59,274216,16144,12383,7556,12246,13160,17388,6168,,,,,
44:02.0,00:00.0,100,2,27,78,52,170896,116114,51914,50135,30878,9676,6407,6827,,,,,
44:03.0,00:00.0,100,2,38,90,64,229854,47818,47318,15657,17972,12506,6109,3297,,,,,
44:04.0,00:00.0,100,2,29,88,58,138329,18097,10345,8429,4127,2807,7844,3820,,,,,
44:05.0,00:00.0,100,2,24,94,59,14317,23892,17344,29953,17824,11487,7169,6126,,,,,
44:06.0,00:00.0,100,2,24,67,45,75279,191559,2794,7119,11490,10452,11041,3658,,,,,
