'Time','VidTime','Signal Level','Blink','Attention','Meditation','Zone','Delta','Theta','Low Alpha','High Alpha','Low Beta','High Beta','Low Gamma','Mid Gamma',,,,,
08:33.0,00:00.0,100,3,60,83,71,75046,20842,10123,9814,6838,4358,4929,1245,,12708.39274,15588.58581,12282.61716,5405.528053
08:34.0,00:00.0,100,3,53,88,70,43775,47245,29007,24140,10534,15579,3553,1590,,,,,
08:35.0,00:00.0,100,3,53,66,59,57279,21218,579,1611,3057,3616,1095,450,,,,,
08:36.0,00:00.0,100,3,38,47,42,73824,44693,738,6409,3136,3779,1511,540,,,,,
08:37.0,00:00.0,100,3,37,37,37,53406,15265,1192,2218,1954,1703,1115,1350,,,,,
08:38.0,00:00.0,100,3,37,29,33,4068,30192,3406,17163,17028,8827,15462,2881,,,,,
08:39.0,00:00.0,100,3,27,40,33,95272,31475,4602,3439,1306,2675,1128,845,,,,,
08:40.0,00:00.0,100,3,43,56,49,13840,5596,16153,9777,15554,10695,12982,3823,,,,,
08:41.0,00:00.0,100,3,60,66,63,91440,1439,2311,1630,3393,2618,1550,353,,,,,
08:42.0,00:00.0,100,3,56,63,59,167365,27087,7835,2358,2719,5460,4552,1892,,,,,
08:43.0,00:00.0,100,2,57,60,58,48211,115053,10988,12337,11165,11033,14574,7494,,,,,
08:44.0,00:00.0,100,2,41,47,44,1224704,317041,38112,22801,10786,21183,31343,21853,,,,,
08:45.0,00:00.0,100,2,26,48,37,489521,45063,45728,7029,13621,10303,6245,4572,,,,,
08:46.0,00:00.0,100,2,21,43,32,435765,127660,15014,7775,7418,12215,13938,2862,,,,,
08:47.0,00:00.0,100,2,20,43,31,780680,179750,22638,6282,5846,14333,13340,3188,,,,,
08:48.0,00:00.0,100,2,16,47,31,1057903,413425,90624,39465,27807,22334,48595,8635,,,,,
08:49.0,00:00.0,100,2,16,38,27,639647,204582,14469,70289,24284,35511,47282,17536,,,,,
08:50.0,00:00.0,100,2,21,43,32,225993,47408,12208,4775,11158,7679,5352,1939,,,,,
08:51.0,00:00.0,100,2,29,56,42,1293159,40983,34170,10032,8925,14777,5395,4539,,,,,
