'Time','VidTime','Signal Level','Blink','Attention','Meditation','Zone','Delta','Theta','Low Alpha','High Alpha','Low Beta','High Beta','Low Gamma','Mid Gamma',,,,,
28:39.0,00:00.0,100,2,1,34,17,350176,73577,10233,34711,24013,14340,9387,6263,,,,,
28:40.0,00:00.0,100,2,10,30,20,2421361,1012917,44064,187337,119215,46423,130241,80526,,18391.86631,18267.15775,14824.64439,6901.906417
28:41.0,00:00.0,100,2,16,29,22,2318824,171164,14687,15290,15982,12538,13225,3939,,,,,
28:42.0,00:00.0,100,2,21,30,25,257711,35130,4670,2518,1549,2131,3540,1129,,,,,
28:43.0,00:00.0,100,2,11,27,19,1862079,507324,127773,25608,40483,23127,22119,18389,,,,,
28:44.0,00:00.0,100,2,11,23,17,2038152,149743,15217,3675,4307,6716,4632,1406,,,,,
28:45.0,00:00.0,100,2,14,23,18,789810,208882,22833,15444,16865,24568,15900,6408,,,,,
28:46.0,00:00.0,100,2,16,17,16,616778,350432,14911,25745,14795,26005,9912,12346,,,,,
28:47.0,00:00.0,100,2,27,17,22,951886,198939,31148,39880,10203,36930,9348,6414,,,,,
28:48.0,00:00.0,100,1,34,26,30,260524,82459,26661,9677,16279,10588,11929,14535,,,,,
28:49.0,00:00.0,100,1,27,24,25,1192159,795231,79773,14495,52102,34481,91379,32415,,,,,
28:50.0,00:00.0,100,1,24,16,20,316272,366719,9553,7492,6008,15658,6993,2195,,,,,
28:51.0,00:00.0,100,1,21,14,17,277480,44382,5062,7547,6842,4752,4635,1523,,,,,
28:52.0,00:00.0,100,1,17,7,12,489502,89604,10654,3069,13456,7023,7866,5881,,,,,
28:53.0,00:00.0,100,1,35,16,25,1919493,87731,30302,26074,39598,45533,37332,16230,,,,,
28:54.0,00:00.0,100,1,51,40,45,375674,9111,7513,6624,2896,8071,13200,1107,,,,,
28:55.0,00:00.0,100,1,69,41,55,398145,23529,9726,13403,26765,43214,6119,12228,,,,,
28:56.0,00:00.0,100,1,90,48,69,9987,8800,8954,3805,23219,18616,16936,11923,,,,,
28:57.0,00:00.0,100,1,74,50,62,1674918,496819,210467,30011,37647,29434,19326,9331,,,,,
28:58.0,00:00.0,100,1,60,54,57,746516,63501,65547,32458,4047,9237,7088,4393,,,,,
28:59.0,00:00.0,100,1,47,56,51,1646341,82769,21182,15132,14281,21833,15041,6631,,,,,
29:00.0,00:00.0,100,2,23,51,37,908363,270001,22614,27212,13427,13787,31244,2715,,,,,
29:01.0,00:00.0,100,2,21,47,34,875448,512038,110949,6298,11368,20730,16776,9477,,,,,
29:02.0,00:00.0,100,2,21,29,25,1528672,305915,56558,15658,15991,23910,6221,1468,,,,,
29:03.0,00:00.0,100,2,7,30,18,629889,199306,60291,6493,15620,6441,13771,10660,,,,,
