'Time','VidTime','Signal Level','Blink','Attention','Meditation','Zone','Delta','Theta','Low Alpha','High Alpha','Low Beta','High Beta','Low Gamma','Mid Gamma',,,,,
41:07.0,00:00.0,100,2,80,63,71,9722,27534,17039,8705,19871,9079,5264,3281,,30443.38404,18608.82347,14085.24883,8096.897653
41:08.0,00:00.0,100,2,66,64,65,1263412,343925,133478,158480,146820,39805,29202,9463,,,,,
41:09.0,00:00.0,100,2,63,63,63,235895,23617,7332,3325,3945,3151,1475,790,,,,,
41:10.0,00:00.0,100,2,60,44,52,130764,36164,578,2753,4105,690,339,279,,,,,
41:11.0,00:00.0,100,2,53,27,40,56859,76695,2697,5984,19321,6795,4041,2515,,,,,
41:12.0,00:00.0,100,2,43,20,31,747519,708960,138892,33736,26387,22272,27890,13897,,,,,
41:13.0,00:00.0,100,2,30,17,23,279949,26483,4786,4888,2506,921,659,482,,,,,
41:14.0,00:00.0,100,2,34,27,30,1219459,1807033,335772,136644,129764,44052,33395,27922,,,,,
41:15.0,00:00.0,100,2,27,43,35,792259,71760,22915,8256,8453,5528,8962,1459,,,,,
41:16.0,00:00.0,100,2,20,26,23,1454785,678214,7020,13926,33432,6768,4234,3649,,,,,
41:17.0,00:00.0,100,2,38,35,36,751654,26071,7861,21542,9207,8626,6310,4263,,,,,
41:18.0,00:00.0,100,2,43,43,43,965335,303135,60933,126097,28668,14434,13888,14051,,,,,
41:19.0,00:00.0,100,2,44,40,42,893716,33277,4297,5408,5634,2857,1710,412,,,,,
41:20.0,00:00.0,100,5,60,63,61,795895,1536200,511382,241268,182931,100282,25309,19117,,,,,
41:21.0,00:00.0,100,2,57,57,57,378980,5366,1848,1695,839,1230,168,289,,,,,
41:22.0,00:00.0,100,2,81,53,67,1929084,189170,49250,59338,76783,107886,46419,5431,,,,,
41:23.0,00:00.0,100,3,84,66,75,555013,57599,46353,23360,3990,12468,8118,4768,,,,,
41:24.0,00:00.0,100,3,70,43,56,170810,182076,648,3799,10228,2271,2355,3295,,,,,
41:25.0,00:00.0,100,2,69,34,51,130792,34131,4664,1897,8556,4040,3740,791,,,,,
41:26.0,00:00.0,87,2,69,34,51,610100,123683,16246,20566,15689,4145,3317,754,,,,,
41:27.0,00:00.0,100,2,53,21,37,534883,151191,5759,6785,20867,10802,8379,3400,,,,,
41:28.0,00:00.0,100,2,50,8,29,381433,436784,63970,38374,46751,33217,15793,7379,,,,,
41:29.0,00:00.0,100,2,56,23,39,1802593,922175,44807,62146,30232,24583,20955,5327,,,,,
41:30.0,00:00.0,100,2,64,35,49,996690,132626,94586,38159,29563,68347,24571,10298,,,,,
41:31.0,00:00.0,100,2,67,56,61,1465542,293406,328983,7829,81663,64572,53289,5162,,,,,
41:32.0,00:00.0,100,1,66,51,58,947058,128146,10093,4829,13311,6861,3351,2717,,,,,
41:33.0,00:00.0,100,2,70,57,63,155196,173489,25063,35448,39259,9805,12186,1269,,,,,
41:34.0,00:00.0,100,2,64,51,57,24907,99417,22253,12924,7529,16802,5433,4556,,,,,
41:35.0,00:00.0,100,2,61,41,51,957985,206511,34219,42475,50380,23810,8161,3047,,,,,
41:36.0,00:00.0,100,2,69,44,56,195692,141089,20818,15767,71464,16902,6270,4260,,,,,
41:37.0,00:00.0,100,2,78,40,59,163049,104114,6501,12261,14792,11506,2791,2740,,,,,
41:38.0,00:00.0,100,2,61,43,52,903430,276045,42777,76236,32179,9224,16527,4259,,,,,
41:39.0,00:00.0,100,2,75,41,58,8455,37648,3653,8673,4072,14876,13432,9811,,,,,
41:40.0,00:00.0,100,2,81,61,71,4659,13583,21448,15054,4014,10847,5212,5523,,,,,
41:41.0,00:00.0,100,2,83,78,80,206548,33234,23912,26425,12296,10138,7473,4533,,,,,
41:42.0,00:00.0,100,2,100,80,90,21619,42420,24298,7021,16306,11812,13498,1988,,,,,
41:43.0,00:00.0,100,2,90,90,90,2395476,88869,76038,15718,14135,16405,11811,2822,,,,,
41:44.0,00:00.0,100,2,90,74,82,60615,32397,7117,3432,14417,9572,12702,11428,,,,,
41:45.0,00:00.0,100,2,100,60,80,21253,34615,6248,10047,17228,23160,8034,7241,,,,,
41:46.0,00:00.0,100,2,97,63,80,52837,21648,15242,18601,28102,5524,7195,5626,,,,,
41:47.0,00:00.0,100,2,96,53,74,124872,22120,5050,2027,2930,2174,1782,971,,,,,
41:48.0,00:00.0,100,2,93,66,79,8112,23790,13201,17863,8415,9669,12039,35551,,,,,
41:49.0,00:00.0,100,2,88,67,77,9594,29921,5360,6811,6463,9828,9524,9334,,,,,
41:50.0,00:00.0,100,2,94,75,84,4715,8704,31396,4675,6684,8580,13890,5272,,,,,
41:51.0,00:00.0,100,5,100,80,90,1037516,306856,176243,68157,142409,122823,28883,9714,,,,,
41:52.0,00:00.0,100,1,100,83,91,626752,3130,2035,6036,2118,1688,493,330,,,,,
41:53.0,00:00.0,100,1,90,88,89,1859574,217637,89579,26995,21018,17229,6619,4335,,,,,
41:54.0,00:00.0,100,1,74,63,68,549919,432860,30300,12751,26372,16785,13101,6503,,,,,
41:55.0,00:00.0,87,2,74,63,68,1127198,12725,7727,4363,4555,2205,411,276,,,,,
41:56.0,00:00.0,100,2,54,61,57,1211608,59140,14980,11998,6417,2573,1771,980,,,,,
41:57.0,00:00.0,100,1,37,51,44,1930262,406068,93104,73737,37752,13984,14449,6459,,,,,
41:58.0,00:00.0,100,1,40,41,40,1301804,306576,7369,46356,64556,23533,15065,9255,,,,,
41:59.0,00:00.0,100,2,43,51,47,1876466,255788,26439,43501,12861,15702,7050,4886,,,,,
42:00.0,00:00.0,100,2,44,51,47,1518915,337430,86647,50767,24716,16710,7535,3209,,,,,
42:01.0,00:00.0,100,3,60,56,58,322730,46875,18883,33575,11613,11991,30649,4982,,,,,
42:02.0,00:00.0,100,2,53,70,61,255223,12213,5480,6664,1498,809,263,361,,,,,
42:03.0,00:00.0,100,2,47,67,57,497898,346638,30914,40686,39666,10404,8216,3673,,,,,
42:04.0,00:00.0,100,2,43,77,60,264160,99466,66776,43090,13353,5711,7351,10465,,,,,
42:05.0,00:00.0,100,2,41,48,44,111816,111616,2243,1859,12413,11722,4207,2296,,,,,
42:06.0,00:00.0,100,2,54,41,47,28357,54630,22987,6446,11125,10929,24442,4672,,,,,
42:07.0,00:00.0,100,2,50,47,48,100669,220620,45741,23765,11493,4526,2462,2547,,,,,
42:08.0,00:00.0,100,2,54,40,47,58356,10816,1686,3028,1322,845,187,210,,,,,
42:09.0,00:00.0,100,2,54,70,62,3652,16851,7467,22249,6470,4370,2558,2028,,,,,
