'Time','VidTime','Signal Level','Blink','Attention','Meditation','Zone','Delta','Theta','Low Alpha','High Alpha','Low Beta','High Beta','Low Gamma','Mid Gamma',,,,,
04:39.0,00:00.0,100,2,54,29,41,96418,18142,12434,5501,10003,32534,12180,4515,,19902.09767,14792.64419,9508.518605,4336.102326
04:40.0,00:00.0,100,2,69,47,58,54720,21840,14023,27642,13648,14902,4893,2659,,,,,
04:41.0,00:00.0,100,2,84,56,70,23883,12874,25258,11505,6488,15443,6794,4874,,,,,
04:42.0,00:00.0,100,2,100,60,80,20566,11634,5853,8378,6557,17058,9147,1418,,,,,
04:43.0,00:00.0,100,2,83,70,76,5895,18480,15397,14171,4202,7875,9729,2058,,,,,
04:44.0,00:00.0,100,2,81,67,74,171436,41664,2500,40454,20023,15716,13067,2118,,,,,
04:45.0,00:00.0,100,2,80,40,60,121760,52619,4084,1397,29157,17399,21816,4258,,,,,
04:46.0,00:00.0,100,2,66,43,54,182151,59575,16003,44224,18468,22727,5827,3331,,,,,
04:47.0,00:00.0,100,2,64,40,52,51233,32100,12818,22673,13314,11154,6073,3993,,,,,
04:48.0,00:00.0,100,2,56,35,45,40222,85469,17976,27413,25743,12191,6201,2984,,,,,
04:49.0,00:00.0,100,2,44,44,44,102783,131403,17593,4700,17627,14722,7349,1123,,,,,
04:50.0,00:00.0,100,2,53,35,44,41125,52381,5171,26987,53216,31418,7122,4381,,,,,
04:51.0,00:00.0,100,2,57,23,40,514247,46667,9040,6049,19065,17948,6480,4403,,,,,
04:52.0,00:00.0,100,2,70,29,49,75892,13084,19938,4218,7697,11924,8564,7229,,,,,
04:53.0,00:00.0,100,2,77,53,65,20202,17016,15919,56060,17866,12719,5418,3596,,,,,
04:54.0,00:00.0,100,2,61,66,63,114102,11672,9775,7353,1908,2956,2594,1663,,,,,
04:55.0,00:00.0,100,2,60,70,65,26222,46746,3576,22424,28944,16552,8261,5672,,,,,
04:56.0,00:00.0,100,2,56,75,65,62282,9758,14399,25209,19758,10045,9110,3656,,,,,
04:57.0,00:00.0,100,2,40,43,41,576769,246533,5471,11260,53961,8999,4479,2447,,,,,
04:58.0,00:00.0,100,2,48,38,43,91522,51304,11435,38523,16278,20738,8269,3593,,,,,
04:59.0,00:00.0,100,2,40,47,43,18216,15444,12233,17789,26821,5747,14664,2674,,,,,
05:00.0,00:00.0,100,2,34,41,37,411962,24281,8431,10089,3730,4484,5646,1778,,,,,
05:01.0,00:00.0,100,2,47,60,53,76631,71558,20540,15809,12341,11518,12341,6774,,,,,
05:02.0,00:00.0,100,2,50,64,57,60821,13082,24029,43662,34530,22730,6396,3190,,,,,
05:03.0,00:00.0,100,2,54,61,57,266914,29727,12538,17719,15208,12469,11950,2220,,,,,
05:04.0,00:00.0,100,2,51,56,53,218156,98127,7617,30194,12547,10777,15843,1905,,,,,
05:05.0,00:00.0,100,2,67,56,61,21838,5410,2785,4282,6112,6228,5261,2111,,,,,
05:06.0,00:00.0,100,2,61,51,56,8437,24203,13117,16121,15321,9114,8045,5451,,,,,
05:07.0,00:00.0,100,2,54,56,55,255695,45745,28688,40337,31446,12418,9675,3858,,,,,
05:08.0,00:00.0,100,2,56,54,55,427365,101129,28034,7853,21567,12743,11005,5414,,,,,
05:09.0,00:00.0,100,2,51,53,52,70242,31165,15440,10719,29450,17029,7555,5862,,,,,
05:10.0,00:00.0,100,2,56,61,58,92526,14656,12244,83491,14810,27480,6743,1638,,,,,
05:11.0,00:00.0,100,2,60,63,61,22934,25623,17851,33959,16897,12040,5301,4255,,,,,
05:12.0,00:00.0,100,2,61,56,58,34831,46795,601,10187,30252,6008,8260,2229,,,,,
05:13.0,00:00.0,100,2,53,56,54,17214,54725,3433,23979,15550,12511,5959,3548,,,,,
05:14.0,00:00.0,100,2,53,37,45,41722,55255,13391,7298,26092,19464,13318,5400,,,,,
05:15.0,00:00.0,100,2,54,37,45,241813,15570,15586,9583,3507,6938,1769,2157,,,,,
05:16.0,00:00.0,100,2,67,53,60,29779,23051,22370,27458,21397,23231,9244,4628,,,,,
05:17.0,00:00.0,100,2,63,44,53,273954,89008,5839,11241,32382,10697,16329,2568,,,,,
