'Time','VidTime','Signal Level','Blink','Attention','Meditation','Zone','Delta','Theta','Low Alpha','High Alpha','Low Beta','High Beta','Low Gamma','Mid Gamma',,,,,
19:15.0,00:00.0,100,2,56,77,66,1606136,134562,32717,21035,13510,21383,20520,2345,,15217.05128,15025.13105,11646.59544,4807.940171
19:16.0,00:00.0,100,2,48,67,57,465641,161654,24684,16147,26714,7370,7741,1100,,,,,
19:17.0,00:00.0,100,2,60,66,63,433289,69379,40624,29136,23872,33864,6684,8021,,,,,
19:18.0,00:00.0,100,2,41,66,53,813086,25186,17084,15163,8120,1507,3790,909,,,,,
19:19.0,00:00.0,100,2,27,57,42,2322051,609536,25056,77159,34554,21116,11493,5344,,,,,
19:20.0,00:00.0,100,2,37,63,50,1021946,187147,26860,42673,33137,20648,11184,5351,,,,,
19:21.0,00:00.0,100,2,34,51,42,973434,201806,34961,19726,27597,46512,17067,5416,,,,,
19:22.0,00:00.0,100,2,47,43,45,271958,96311,42855,8252,32457,15108,10896,2619,,,,,
19:23.0,00:00.0,100,2,61,44,52,56333,53708,7856,5113,9858,9868,3668,2930,,,,,
19:24.0,00:00.0,100,2,61,53,57,428359,72152,21896,60296,29192,12968,14354,12181,,,,,
19:25.0,00:00.0,100,2,56,67,61,30848,45594,22088,28224,9147,9669,20260,2077,,,,,
19:26.0,00:00.0,100,2,60,66,63,1303115,71238,12978,17194,16589,15860,7347,1993,,,,,
19:27.0,00:00.0,100,2,64,77,70,42690,23258,19241,4340,17547,9629,6543,2071,,,,,
19:28.0,00:00.0,100,2,53,56,54,1048568,126605,3891,11490,5294,3689,4079,867,,,,,
19:29.0,00:00.0,100,2,51,51,51,702942,103585,50728,49982,80703,15934,20971,4191,,,,,
19:30.0,00:00.0,100,2,47,50,48,329538,74681,10702,14418,15828,10374,6468,9641,,,,,
19:31.0,00:00.0,100,2,43,48,45,234803,28458,6112,10290,10699,6214,4150,3737,,,,,
19:32.0,00:00.0,100,2,57,64,60,166391,60160,41568,9503,15732,12566,12183,4362,,,,,
19:33.0,00:00.0,100,2,53,61,57,1431827,281473,76529,37956,23694,18861,3818,4932,,,,,
19:34.0,00:00.0,100,2,60,74,67,8464,17023,11604,15431,7395,8568,4534,5050,,,,,
19:35.0,00:00.0,100,2,56,66,61,213261,94205,17232,11380,15585,13238,6835,3958,,,,,
19:36.0,00:00.0,100,2,47,69,58,54925,126622,92012,17430,8201,9821,5510,1065,,,,,
19:37.0,00:00.0,100,2,50,74,62,681415,141738,74891,56028,73663,20027,8424,5000,,,,,
19:38.0,00:00.0,100,3,50,67,58,1110036,35195,11752,13220,7122,12956,3962,2165,,,,,
19:39.0,00:00.0,100,3,56,75,65,273228,95513,37755,26768,22076,36356,3678,2283,,,,,
19:40.0,00:00.0,100,3,77,69,73,28845,24242,7289,12375,12224,12378,4465,2865,,,,,
19:41.0,00:00.0,100,3,80,67,73,39822,20463,12977,12482,25284,5004,11462,13419,,,,,
19:42.0,00:00.0,100,3,75,77,76,25298,32487,52445,3241,12915,9594,5513,3765,,,,,
19:43.0,00:00.0,100,3,67,74,70,293124,112788,10780,32853,2617,18927,14039,3234,,,,,
19:44.0,00:00.0,100,3,57,67,62,386792,62746,13295,9675,23530,8685,5437,7585,,,,,
19:45.0,00:00.0,100,1,60,63,61,1026945,8898,1388,2300,1082,1543,1030,593,,,,,
19:46.0,00:00.0,100,1,63,48,55,127647,85090,16929,10593,19960,17729,3927,4940,,,,,
19:47.0,00:00.0,100,1,61,48,54,117816,159980,30768,34362,15358,23581,22392,5347,,,,,
19:48.0,00:00.0,100,1,66,50,58,592810,60674,12257,14910,11761,15255,13348,5896,,,,,
19:49.0,00:00.0,100,1,69,54,61,345976,38929,50361,5226,35130,16066,14262,3857,,,,,
19:50.0,00:00.0,100,1,66,77,71,197295,21935,27266,58720,9912,13108,9690,3160,,,,,
19:51.0,00:00.0,100,1,75,87,81,215489,7723,9091,8326,4867,6000,2353,726,,,,,
19:52.0,00:00.0,100,1,81,91,86,92477,37231,21655,21941,11584,27174,14064,4406,,,,,
19:53.0,00:00.0,100,1,70,96,83,146293,62968,63377,21261,18362,10864,27509,8241,,,,,
19:54.0,00:00.0,100,1,66,75,70,1103673,64119,10427,7727,10902,5855,4482,1696,,,,,
19:55.0,00:00.0,100,1,67,51,59,113154,57135,1874,4867,8043,15431,11755,7293,,,,,
19:56.0,00:00.0,100,1,56,43,49,174433,77942,22981,9729,26646,13263,5504,7980,,,,,
19:57.0,00:00.0,100,1,50,27,38,444233,233399,16812,37128,17275,8826,21535,6931,,,,,
19:58.0,00:00.0,100,1,60,24,42,720318,88188,8775,10400,14875,24517,20910,4844,,,,,
19:59.0,00:00.0,100,1,57,50,53,15981,18252,11166,27769,9159,10603,8568,4051,,,,,
20:00.0,00:00.0,100,1,61,64,62,16742,22221,23116,28164,6983,11591,8539,6768,,,,,
20:01.0,00:00.0,100,1,78,64,71,16118,63710,4711,12348,7930,13583,16146,3273,,,,,
