'Time','VidTime','Signal Level','Blink','Attention','Meditation','Zone','Delta','Theta','Low Alpha','High Alpha','Low Beta','High Beta','Low Gamma','Mid Gamma',,,,,
38:35.0,00:00.0,100,2,51,54,52,693898,484601,38224,117981,82612,56033,27228,20213,,,,,
38:36.0,00:00.0,74,5,51,54,52,1804828,291740,184418,103819,109403,25746,17857,2769,,,,,
38:37.0,00:00.0,100,2,47,43,45,1936920,2854507,719974,170918,138503,161496,29444,13416,,20615.82906,21481.04558,16131.99715,5626.962963
38:38.0,00:00.0,100,1,40,26,33,329559,136287,10563,19319,10688,16898,3506,294,,,,,
38:39.0,00:00.0,87,2,40,26,33,1791735,13895,6130,7050,3549,5906,1692,1092,,,,,
38:40.0,00:00.0,87,4,40,26,33,955675,75426,17132,9172,6422,5931,2947,1081,,,,,
38:41.0,00:00.0,100,4,48,27,37,222569,51665,6221,9147,14846,45598,11002,1575,,,,,
38:42.0,00:00.0,100,3,53,26,39,623823,292757,7038,69039,43525,56346,7141,4969,,,,,
38:43.0,00:00.0,100,2,61,21,41,895247,432693,37860,62955,56691,58253,16635,15457,,,,,
38:44.0,00:00.0,100,2,63,26,44,825060,49938,2231,16803,9006,7868,2232,2903,,,,,
38:45.0,00:00.0,100,2,53,50,51,1274573,4310,5412,5050,1422,3450,4316,1129,,,,,
38:46.0,00:00.0,100,2,50,50,50,1275823,700284,81927,102007,103410,94684,37223,9380,,,,,
38:47.0,00:00.0,100,2,48,56,52,1157598,125546,16738,33118,17426,14865,10675,4670,,,,,
38:48.0,00:00.0,100,1,50,61,55,749888,94900,15567,55836,42947,22055,15110,4763,,,,,
38:49.0,00:00.0,100,2,41,41,41,1483833,223132,26488,30355,46470,27615,21818,4470,,,,,
38:50.0,00:00.0,100,2,44,53,48,1770883,166104,165942,29286,50738,53538,17198,5757,,,,,
38:51.0,00:00.0,100,2,44,53,48,1573365,202033,61448,14903,8764,27693,7701,2014,,,,,
38:52.0,00:00.0,100,2,43,57,50,747602,18920,7244,10772,4640,3868,5790,2247,,,,,
38:53.0,00:00.0,100,2,43,66,54,151789,39376,20461,3902,14218,5672,7930,553,,,,,
38:54.0,00:00.0,100,2,40,47,43,2051812,479556,49409,21994,92219,54948,42600,26021,,,,,
38:55.0,00:00.0,100,2,29,37,33,817098,224347,15233,20304,24438,8525,23948,24279,,,,,
38:56.0,00:00.0,100,2,35,26,30,146608,18869,2524,5428,7826,5487,2980,816,,,,,
38:57.0,00:00.0,100,2,34,21,27,51210,33902,6860,2007,3592,3184,2104,862,,,,,
38:58.0,00:00.0,100,3,34,34,34,209019,19672,6625,2526,2431,2852,1746,891,,,,,
38:59.0,00:00.0,100,2,37,51,44,1186245,102542,78984,19123,7365,8875,5142,2571,,,,,
39:00.0,00:00.0,100,2,37,64,50,1267839,58546,53943,30912,26779,28127,20493,3674,,,,,
39:01.0,00:00.0,100,2,37,70,53,757643,268922,80370,96149,62770,31307,15411,3221,,,,,
39:02.0,00:00.0,100,2,43,66,54,454660,5315,850,1050,1952,1602,522,106,,,,,
39:03.0,00:00.0,100,2,53,51,52,800932,48942,2242,19992,42554,10080,8612,2816,,,,,
39:04.0,00:00.0,100,1,41,60,50,349328,32355,63972,11476,12519,5674,4038,1103,,,,,
39:05.0,00:00.0,100,2,41,38,39,82080,17503,511,968,4713,1460,2011,475,,,,,
39:06.0,00:00.0,100,1,24,34,29,877248,229171,4295,30010,7664,9354,5925,853,,,,,
39:07.0,00:00.0,100,2,34,35,34,752455,11378,2175,2751,2172,5665,1495,462,,,,,
39:08.0,00:00.0,100,2,29,11,20,2046661,423432,31232,55172,48932,18089,17219,11682,,,,,
39:09.0,00:00.0,100,2,35,23,29,54850,13175,1368,1721,2221,1816,2376,1000,,,,,
39:10.0,00:00.0,100,2,44,41,42,331019,37219,27988,15356,7748,9199,3367,837,,,,,
39:11.0,00:00.0,100,2,41,50,45,91209,6789,1649,3924,1519,2929,573,208,,,,,
39:12.0,00:00.0,100,1,50,60,55,371654,23912,11212,4520,8699,3422,2983,997,,,,,
39:13.0,00:00.0,100,1,56,67,61,139632,19887,4807,9528,4040,9907,4108,856,,,,,
39:14.0,00:00.0,100,2,54,60,57,205904,75485,15651,14919,9486,9556,3560,2614,,,,,
39:15.0,00:00.0,100,2,40,35,37,1265485,773697,25348,26552,83779,32160,15171,8223,,,,,
39:16.0,00:00.0,100,2,27,13,20,1356092,172082,7622,4632,5335,4320,4973,1515,,,,,
39:17.0,00:00.0,100,2,16,10,13,1616148,82689,13206,26869,36986,7822,17011,4807,,,,,
39:18.0,00:00.0,100,2,11,7,9,943079,496830,83986,39516,23126,33865,25764,5187,,,,,
39:19.0,00:00.0,100,2,20,29,24,646491,12030,9169,5636,15071,3024,1901,340,,,,,
39:20.0,00:00.0,100,2,34,47,40,1307736,126922,30706,17110,30942,15821,6367,1694,,,,,
39:21.0,00:00.0,100,3,23,27,25,67437,103417,3482,2433,3665,2715,3989,655,,,,,
39:22.0,00:00.0,100,3,27,35,31,10572,17043,7137,3485,4415,2835,2347,703,,,,,
39:23.0,00:00.0,100,3,26,21,23,1932356,223306,6936,36079,25035,23893,20261,10672,,,,,
39:24.0,00:00.0,100,1,20,17,18,176417,125759,11557,13502,6289,7270,3791,1290,,,,,
39:25.0,00:00.0,100,3,29,29,29,804372,557994,30262,79675,51141,50250,26084,3172,,,,,
39:26.0,00:00.0,100,1,26,14,20,1430977,242649,27523,11875,60289,20144,7023,2835,,,,,
