'Time','VidTime','Signal Level','Blink','Attention','Meditation','Zone','Delta','Theta','Low Alpha','High Alpha','Low Beta','High Beta','Low Gamma','Mid Gamma',,,,,
17:25.0,00:00.0,100,2,47,81,64,3617,9218,7467,10588,4075,5362,11862,4816,,12825.62826,12586.51303,7664.471944,4075.951904
17:26.0,00:00.0,100,2,51,80,65,163933,26083,20520,7031,13931,8702,10257,3024,,,,,
17:27.0,00:00.0,100,2,69,74,71,15036,15424,8082,8128,15468,16109,3018,4978,,,,,
17:28.0,00:00.0,100,2,84,69,76,115145,23730,4317,23801,16395,28802,4928,3286,,,,,
17:29.0,00:00.0,100,2,90,64,77,33746,16552,15034,3786,14936,11138,4280,2583,,,,,
17:30.0,00:00.0,100,2,90,67,78,18428,20332,25583,18984,17548,10729,6153,5447,,,,,
17:31.0,00:00.0,100,2,77,69,73,134572,44297,20691,10257,7507,12071,4376,1910,,,,,
17:32.0,00:00.0,100,2,63,63,63,18178,35889,3878,6854,14363,6864,5041,4491,,,,,
17:33.0,00:00.0,100,2,53,67,60,64586,24961,13957,23099,6474,7284,3057,1330,,,,,
17:34.0,00:00.0,100,2,56,60,58,19576,24600,6102,8657,16563,8990,5837,2505,,,,,
17:35.0,00:00.0,100,2,64,64,64,13867,15983,28228,5534,6168,15924,5318,1547,,,,,
17:36.0,00:00.0,100,2,60,77,68,23273,20920,29394,11213,9913,6419,9077,2742,,,,,
17:37.0,00:00.0,100,2,61,74,67,9906,13392,12793,6715,13567,4660,7398,2795,,,,,
17:38.0,00:00.0,100,2,63,78,70,25118,21800,15178,12932,9348,13925,5427,3103,,,,,
17:39.0,00:00.0,100,2,60,75,67,175176,9577,10014,4284,8453,4691,1410,682,,,,,
17:40.0,00:00.0,100,2,80,64,72,17248,6078,1369,4229,9014,8995,7092,2533,,,,,
17:41.0,00:00.0,100,2,78,50,64,408316,284758,20641,6935,24102,35784,11889,2254,,,,,
17:42.0,00:00.0,100,2,70,47,58,23595,44030,23301,4340,10052,8243,6707,4267,,,,,
17:43.0,00:00.0,100,2,75,44,59,29047,11118,9770,11222,20636,10676,10972,3808,,,,,
17:44.0,00:00.0,100,2,56,43,49,16781,66845,11193,4644,15221,10282,6441,2092,,,,,
17:45.0,00:00.0,100,2,50,60,55,71394,49967,23105,25319,11704,5367,3166,7075,,,,,
