'Time','VidTime','Signal Level','Blink','Attention','Meditation','Zone','Delta','Theta','Low Alpha','High Alpha','Low Beta','High Beta','Low Gamma','Mid Gamma',,,,,
12:15.0,00:00.0,100,2,37,38,37,253974,134933,16394,8351,38475,5709,2506,3543,,12726.12513,12471.47648,8374.684685,3629.497497
12:16.0,00:00.0,100,2,43,53,48,114639,49596,53163,41561,11187,24232,4607,3202,,,,,
12:17.0,00:00.0,100,2,43,50,46,129480,38316,8218,20830,18419,6632,4286,2789,,,,,
12:18.0,00:00.0,100,2,51,37,44,6989,19728,1676,10238,11132,9477,3763,2323,,,,,
12:19.0,00:00.0,100,2,61,35,48,226827,254268,8107,25312,36495,27784,7091,3322,,,,,
12:20.0,00:00.0,100,2,66,21,43,78442,43240,6113,20816,13534,20193,7145,3475,,,,,
12:21.0,00:00.0,100,2,69,34,51,5958,12508,20751,8096,5321,5280,6611,1939,,,,,
12:22.0,00:00.0,100,2,53,40,46,72456,73790,11064,32900,5986,7310,5154,2075,,,,,
12:23.0,00:00.0,100,2,53,48,50,49316,70210,11462,14273,12619,7767,6071,2118,,,,,
12:24.0,00:00.0,100,2,37,54,45,152176,101308,37394,27668,2136,9404,6144,2274,,,,,
12:25.0,00:00.0,100,2,44,44,44,34811,28789,12173,16583,9609,16236,2111,3494,,,,,
12:26.0,00:00.0,100,2,54,56,55,41436,4383,28911,9311,16181,7157,6720,1806,,,,,
12:27.0,00:00.0,100,2,61,64,62,55982,30610,24059,5670,5296,10722,6292,1641,,,,,
12:28.0,00:00.0,100,2,74,53,63,38495,56059,9230,5549,6819,11601,8256,3776,,,,,
12:29.0,00:00.0,100,2,66,37,51,53914,109320,9513,9704,22174,18855,4543,1454,,,,,
12:30.0,00:00.0,100,2,56,20,38,14261,95829,25812,16824,36613,9083,4399,1681,,,,,
12:31.0,00:00.0,100,2,44,23,33,68706,61542,45893,25205,6204,8394,3600,5401,,,,,
12:32.0,00:00.0,100,2,35,41,38,175893,73853,83423,11202,12298,10470,6002,2264,,,,,
