'Time','VidTime','Signal Level','Blink','Attention','Meditation','Zone','Delta','Theta','Low Alpha','High Alpha','Low Beta','High Beta','Low Gamma','Mid Gamma',,,,,
38:54.0,00:00.0,100,1,63,56,59,47491,5331,21680,3637,8519,11184,7659,4615,,15353.69015,14077.17977,8381.038844,3484.727191
38:55.0,00:00.0,100,1,74,54,64,22229,39284,23928,15138,21094,11467,9616,14854,,,,,
38:56.0,00:00.0,100,1,81,54,67,12283,33388,17062,11595,11199,12577,10154,1667,,,,,
38:57.0,00:00.0,100,1,63,54,58,26266,43127,7130,12708,14561,6006,11391,7888,,,,,
38:58.0,00:00.0,100,1,54,51,52,74697,7965,4481,4108,1090,2625,835,1121,,,,,
38:59.0,00:00.0,100,1,57,41,49,14350,24462,4666,1854,4987,6439,5717,1698,,,,,
39:00.0,00:00.0,100,1,61,44,52,35597,12959,24471,4106,11278,12838,3610,2192,,,,,
39:01.0,00:00.0,100,1,56,48,52,317130,132959,59051,16611,25473,10360,6945,4114,,,,,
39:02.0,00:00.0,100,1,61,51,56,11662,19476,28566,14175,8266,14870,5579,3663,,,,,
39:03.0,00:00.0,100,1,56,70,63,20716,26947,40220,21007,5524,8552,3166,3374,,,,,
39:04.0,00:00.0,100,1,57,61,59,33556,17693,4684,3880,9583,8278,3383,2698,,,,,
39:05.0,00:00.0,100,1,69,48,58,123279,84393,9138,3758,6685,19147,6920,2233,,,,,
39:06.0,00:00.0,100,1,77,41,59,29321,19491,14187,11496,4612,22035,3554,2022,,,,,
39:07.0,00:00.0,100,1,74,29,51,24683,64173,26168,11487,20616,7403,23018,1733,,,,,
39:08.0,00:00.0,100,1,75,27,51,1744,26498,5554,6584,10809,15910,10126,4973,,,,,
39:09.0,00:00.0,100,1,69,48,58,34080,33155,28156,11318,4348,8713,9333,3035,,,,,
39:10.0,00:00.0,100,1,56,53,54,37489,21934,26593,2928,3694,6070,7298,2212,,,,,
39:11.0,00:00.0,100,1,63,60,61,37444,28277,16488,27168,12963,9621,4288,1920,,,,,
39:12.0,00:00.0,100,1,51,56,53,27405,110584,14456,8815,5207,15898,4031,1408,,,,,
39:13.0,00:00.0,100,1,53,56,54,101583,23880,22640,10652,16539,7890,4226,1635,,,,,
39:14.0,00:00.0,100,1,63,50,56,23201,11432,4129,12233,13482,9885,5177,2761,,,,,
39:15.0,00:00.0,100,1,53,35,44,180145,217576,24709,23412,10859,12300,6915,1196,,,,,
39:16.0,00:00.0,100,1,66,40,53,34173,13835,6699,4093,12855,13184,11648,2247,,,,,
39:17.0,00:00.0,100,1,74,43,58,23841,11074,5965,30181,8339,13322,3799,3836,,,,,
39:18.0,00:00.0,100,1,69,48,58,34849,18814,6114,23674,9820,12604,1701,2578,,,,,
39:19.0,00:00.0,100,1,91,54,72,17148,26155,16508,6060,13046,20457,4167,2084,,,,,
39:20.0,00:00.0,100,1,84,57,70,94351,56203,8550,27093,12848,25061,4110,1515,,,,,
39:21.0,00:00.0,100,1,80,57,68,9065,19135,24908,15922,5920,10382,8188,2586,,,,,
39:22.0,00:00.0,100,1,74,70,72,6071,12199,45273,39956,5658,12023,5151,1100,,,,,
39:23.0,00:00.0,100,1,70,67,68,40552,35871,10466,7737,8172,16638,4194,1399,,,,,
39:24.0,00:00.0,100,1,53,56,54,86857,40432,3071,2458,3238,1834,1584,665,,,,,
39:25.0,00:00.0,100,1,47,43,45,1893109,145095,33444,16059,5836,15010,7430,2981,,,,,
39:26.0,00:00.0,100,1,51,10,30,31750,85404,3496,8230,10831,21580,5593,1232,,,,,
39:27.0,00:00.0,100,1,50,20,35,163436,36748,30354,30140,16638,23651,8511,4601,,,,,
39:28.0,00:00.0,100,1,63,35,49,119523,21911,7576,18941,15768,9093,6780,2571,,,,,
39:29.0,00:00.0,100,1,77,34,55,660753,80189,26962,5104,16246,31868,13459,4365,,,,,
39:30.0,00:00.0,100,1,74,50,62,129172,67178,13225,31209,6109,19465,6834,1594,,,,,
39:31.0,00:00.0,100,1,70,41,55,223199,70484,20728,28043,32351,23638,9498,2188,,,,,
39:32.0,00:00.0,100,1,54,40,47,351180,15883,3951,3759,800,733,633,357,,,,,
39:33.0,00:00.0,100,1,44,40,42,193474,111930,29422,5355,10418,14662,4845,3950,,,,,
