'Time','VidTime','Signal Level','Blink','Attention','Meditation','Zone','Delta','Theta','Low Alpha','High Alpha','Low Beta','High Beta','Low Gamma','Mid Gamma',,,,,
46:39.0,00:00.0,100,2,70,47,58,231917,23534,4518,6139,6756,8756,1425,1215,,,,,
46:40.0,00:00.0,100,2,50,43,46,121978,46166,12005,4448,8377,2065,2212,1154,,26005.35747,21082.18621,11555.96322,9195.865517
46:41.0,00:00.0,100,2,60,37,48,2396934,68305,11539,27486,31778,18697,10885,9589,,,,,
46:42.0,00:00.0,100,2,53,48,50,535365,298776,30657,63917,22202,12226,10536,9786,,,,,
46:43.0,00:00.0,100,2,50,57,53,482530,24476,29984,26572,41237,13636,10416,7927,,,,,
46:44.0,00:00.0,100,2,61,61,61,309625,34979,12728,12198,13146,7415,2816,908,,,,,
46:45.0,00:00.0,100,2,66,66,66,342790,8644,4785,4630,4644,4806,1553,555,,,,,
46:46.0,00:00.0,100,2,78,74,76,254812,169450,83969,25613,21741,28986,9256,3812,,,,,
46:47.0,00:00.0,100,2,75,74,74,87192,16561,7115,9476,3716,4439,1506,801,,,,,
46:48.0,00:00.0,100,2,69,78,73,257507,12663,7772,11421,8914,2514,1886,1179,,,,,
46:49.0,00:00.0,100,2,64,78,71,1114549,30455,21362,38688,65573,14554,10242,4000,,,,,
46:50.0,00:00.0,100,2,67,81,74,120033,70744,30360,44372,19473,20853,6486,4968,,,,,
46:51.0,00:00.0,100,2,61,77,69,479854,218250,31565,80422,15978,19974,8390,6046,,,,,
46:52.0,00:00.0,100,2,54,63,58,90698,64143,5014,11994,12023,2913,4610,1268,,,,,
46:53.0,00:00.0,100,2,50,61,55,1108945,78996,28571,17883,19455,13310,12730,2104,,,,,
46:54.0,00:00.0,100,2,43,47,45,1497348,363085,30994,50255,61226,34843,16066,3956,,,,,
46:55.0,00:00.0,100,2,40,44,42,435888,44926,10931,6772,4214,2375,1320,1223,,,,,
46:56.0,00:00.0,100,2,48,56,52,75401,64501,24313,47758,24977,13788,16025,10201,,,,,
46:57.0,00:00.0,100,2,30,40,35,115232,42596,2298,1445,1692,769,1177,781,,,,,
46:58.0,00:00.0,100,3,30,53,41,418961,73043,31305,26916,8556,11861,7950,3106,,,,,
46:59.0,00:00.0,100,2,23,48,35,235941,66130,3801,16263,26611,1191,2253,1304,,,,,
47:00.0,00:00.0,100,2,20,47,33,2948480,122465,26818,75838,14990,16035,19177,8649,,,,,
47:01.0,00:00.0,100,2,35,56,45,106839,32177,4176,6471,15184,3289,1249,3735,,,,,
47:02.0,00:00.0,100,1,35,51,43,50435,10209,4384,1309,3194,1419,2532,1003,,,,,
47:03.0,00:00.0,100,1,53,51,52,516172,42458,3637,6800,10555,4128,3680,2516,,,,,
47:04.0,00:00.0,100,1,57,47,52,70663,32936,3802,11897,5375,5984,2671,1739,,,,,
47:05.0,00:00.0,100,1,67,56,61,21978,36282,15527,46341,46853,18605,5448,3210,,,,,
47:06.0,00:00.0,100,1,77,66,71,17913,29045,17955,40626,19764,16563,2824,3064,,,,,
47:07.0,00:00.0,100,2,69,63,66,1351813,478190,31256,51942,23224,27388,10019,3533,,,,,
47:08.0,00:00.0,87,2,69,63,66,1230648,520685,70688,23169,39557,46700,44651,12900,,,,,
47:09.0,00:00.0,100,2,61,47,54,1265046,733175,35197,19427,28122,41156,26091,11271,,,,,
47:10.0,00:00.0,87,3,61,47,54,1629482,42134,6999,14065,6711,4263,1712,655,,,,,
47:11.0,00:00.0,100,3,51,30,40,960594,784017,113524,14683,48209,62408,12531,3784,,,,,
47:12.0,00:00.0,100,3,50,26,38,235856,63343,19267,40485,15915,22552,11593,18457,,,,,
47:13.0,00:00.0,100,1,53,50,51,575668,65268,42367,110786,21906,14949,3063,3519,,,,,
47:14.0,00:00.0,100,1,54,78,66,1245340,56097,44369,41295,10994,7885,3670,1568,,,,,
47:15.0,00:00.0,100,1,48,81,64,582208,98549,19491,4938,3271,5575,3424,2508,,,,,
47:16.0,00:00.0,100,4,40,74,57,1940123,1004155,71858,191432,55797,82632,21350,15666,,,,,
47:17.0,00:00.0,100,2,47,64,55,316727,33497,23811,15569,11549,9529,4955,2307,,,,,
47:18.0,00:00.0,100,2,51,41,46,920804,176333,14774,11481,19771,20041,14440,5363,,,,,
47:19.0,00:00.0,100,2,54,41,47,372258,70886,4893,12451,6816,5292,4353,896,,,,,
47:20.0,00:00.0,100,1,56,38,47,1165760,574910,55348,62170,73855,54447,12491,3351,,,,,
47:21.0,00:00.0,100,1,47,14,30,311996,98390,4062,2941,8298,4252,1933,1463,,,,,
47:22.0,00:00.0,100,1,41,11,26,51110,242150,11377,14781,9945,15969,12990,10840,,,,,
47:23.0,00:00.0,100,1,51,11,31,1756673,66688,12831,9306,21844,15467,21943,6529,,,,,
47:24.0,00:00.0,100,3,57,13,35,323992,102450,16785,11513,18290,19789,3444,3923,,,,,
47:25.0,00:00.0,100,1,75,30,52,425813,14248,1966,7858,3047,6095,864,658,,,,,
47:26.0,00:00.0,100,1,77,40,58,170046,92522,12741,8150,4696,8134,1482,1753,,,,,
47:27.0,00:00.0,100,1,70,51,60,894706,15146,5951,6831,3741,3087,3158,1209,,,,,
